old_car_id,old_car_title,old_car_make,old_car_model,old_price,old_coe,new_car_id,new_car_name,new_car_model,new_price,no_owners,manufactured,similarity
7913,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,188100,32801,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2019,82
8492,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,194700,45012,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2020,82
8777,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,190100,37900,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2019,82
9001,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,180200,41805,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2019,82
10474,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,175900,39700,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2019,82
11449,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,152700,33199,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2018,82
12565,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,214500,47806,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2020,82
13097,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,185700,38802,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2019,82
14928,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,182400,30012,34,mercedes`benz cla`class coupe,cla250 amg line premium plus ,213000,1,2019,82
118,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,173700,32889,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
2536,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,166100,39728,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,2,2019,82
3278,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,209000,45001,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2020,82
4090,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,187000,30012,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
5036,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,218900,45012,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2020,82
6723,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,194600,30012,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
6870,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,174700,40009,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
7691,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,179100,30890,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
7776,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,214500,58089,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2020,82
7913,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,188100,32801,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
8492,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,194700,45012,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2020,82
8777,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,190100,37900,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
9001,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,180200,41805,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
10474,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,175900,39700,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
11449,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,152700,33199,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2018,82
12565,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,214500,47806,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2020,82
13097,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,185700,38802,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
14928,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,182400,30012,36,mercedes`benz cla`class coupe,cla200 amg line premium plus ,216000,1,2019,82
57,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,358400,49300,37,mercedes`benz cla`class coupe,cla35 amg premium plus 4matic ,284000,1,2020,82
1305,mercedes-benz cla-class cla45 s amg 4matic+ premium plus,mercedes-benz,amg,336400,51900,37,mercedes`benz cla`class coupe,cla35 amg premium plus 4matic ,284000,1,2020,82
4127,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,339700,49300,37,mercedes`benz cla`class coupe,cla35 amg premium plus 4matic ,284000,1,2020,82
7630,mercedes-benz cla-class cla45 s amg 4matic+ premium plus,mercedes-benz,amg,341900,30890,37,mercedes`benz cla`class coupe,cla35 amg premium plus 4matic ,284000,1,2019,82
10290,mercedes-benz cla-class cla45 s amg 4matic+ premium plus,mercedes-benz,amg,351800,52200,37,mercedes`benz cla`class coupe,cla35 amg premium plus 4matic ,284000,1,2020,82
11691,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,388300,35889,37,mercedes`benz cla`class coupe,cla35 amg premium plus 4matic ,284000,1,2019,82
13427,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,388300,49500,37,mercedes`benz cla`class coupe,cla35 amg premium plus 4matic ,284000,1,2020,82
3955,mercedes-benz cla-class cla45 s amg 4matic+ plus,mercedes-benz,amg,351800,60109,39,mercedes`benz cla`class coupe,cla45 s amg 4matic+ plus ,343000,1,2020,82
8997,mercedes-benz cla-class cla45 s amg 4matic+ plus,mercedes-benz,amg,327600,45012,39,mercedes`benz cla`class coupe,cla45 s amg 4matic+ plus ,343000,1,2020,82
12522,mercedes-benz cla-class cla45 s amg 4matic+ plus,mercedes-benz,amg,334200,50100,39,mercedes`benz cla`class coupe,cla45 s amg 4matic+ plus ,343000,1,2020,82
15668,mercedes-benz cla-class cla45 s amg 4matic+ plus,mercedes-benz,amg,357500,60109,39,mercedes`benz cla`class coupe,cla45 s amg 4matic+ plus ,343000,1,2020,82
2497,bmw 1 series 116i sport,bmw,116i,141800,45600,53,bmw 1 series hatchback,116i sport ,164888,1,2021,82
3928,bmw 1 series 116i sport,bmw,116i,147200,48510,53,bmw 1 series hatchback,116i sport ,164888,1,2021,82
4703,bmw 1 series 116i sport,bmw,116i,144100,32699,53,bmw 1 series hatchback,116i sport ,164888,1,2020,82
6069,bmw 1 series 116i sport,bmw,116i,153800,47821,53,bmw 1 series hatchback,116i sport ,164888,1,2021,82
7179,bmw 1 series 116i sport,bmw,116i,142800,32699,53,bmw 1 series hatchback,116i sport ,164888,1,2020,82
7573,bmw 1 series 116i sport,bmw,116i,131800,32699,53,bmw 1 series hatchback,116i sport ,164888,1,2020,82
10679,bmw 1 series 116i sport,bmw,116i,143900,32699,53,bmw 1 series hatchback,116i sport ,164888,1,2020,82
11128,bmw 1 series 116i sport,bmw,116i,153800,47821,53,bmw 1 series hatchback,116i sport ,164888,1,2021,82
11268,bmw 1 series 116i sport,bmw,116i,147200,47821,53,bmw 1 series hatchback,116i sport ,164888,1,2021,82
5335,mercedes-benz c-class c43 coupe amg 4matic,mercedes-benz,amg,224200,56410,64,mercedes`benz cla`class coupe,cla35 amg 4matic ,297888,1,2016,82
14279,mercedes-benz c-class c43 coupe amg 4matic,mercedes-benz,amg,209900,56410,64,mercedes`benz cla`class coupe,cla35 amg 4matic ,297888,1,2016,82
10638,mercedes-benz gla-class gla200 amg line executive,mercedes-benz,amg,203500,56032,74,mercedes`benz gla`class,gla200 amg line executive ,204000,1,2020,82
11525,mercedes-benz gla-class gla200 amg line executive,mercedes-benz,amg,175900,51900,74,mercedes`benz gla`class,gla200 amg line executive ,204000,1,2020,82
402,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,98800,69001,90,bmw 2 series gran coupe,218i m sport ,218888,2,2014,82
3813,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,104300,74000,90,bmw 2 series gran coupe,218i m sport ,218888,1,2014,82
6202,bmw 2 series 218i gran coupe luxury,bmw,218i,158200,39500,90,bmw 2 series gran coupe,218i m sport ,218888,1,2020,82
7939,bmw 2 series 218i gran coupe luxury,bmw,218i,161700,41503,90,bmw 2 series gran coupe,218i m sport ,218888,2,2020,82
11025,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,101000,72810,90,bmw 2 series gran coupe,218i m sport ,218888,1,2014,82
13139,bmw 2 series 218i gran coupe luxury,bmw,218i,158200,39500,90,bmw 2 series gran coupe,218i m sport ,218888,2,2020,82
13600,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,101100,68689,90,bmw 2 series gran coupe,218i m sport ,218888,2,2014,82
15077,bmw 2 series 218i gran coupe luxury,bmw,218i,160400,37705,90,bmw 2 series gran coupe,218i m sport ,218888,3,2019,82
15139,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,106200,75801,90,bmw 2 series gran coupe,218i m sport ,218888,1,2014,82
4465,porsche cayman 2.9a pdk ,porsche,cayman,149400,33018,92,porsche macan,pdk 2.0 ,260888,6,2009,82
11082,porsche cayman 2.7a pdk,porsche,cayman,169200,61700,92,porsche macan,pdk 2.0 ,260888,3,2013,82
13288,porsche cayman 2.9a pdk ,porsche,cayman,171600,33568,92,porsche macan,pdk 2.0 ,260888,4,2009,82
520,honda freed hybrid 1.5a g honda sensing,honda,freed,87800,57501,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,82
1725,honda freed hybrid 1.5a g honda sensing,honda,freed,104300,32000,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,82
3327,honda freed hybrid 1.5a g honda sensing,honda,freed,87800,57501,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,82
3350,honda freed hybrid 1.5a g honda sensing,honda,freed,106500,36961,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,2,2018,82
3641,honda freed hybrid 1.5a g honda sensing,honda,freed,105100,35310,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,82
4364,honda freed hybrid 1.5a g honda sensing,honda,freed,84500,49996,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,82
6034,honda freed hybrid 1.5a g honda sensing,honda,freed,131800,47806,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2019,82
6714,honda freed hybrid 1.5a g honda sensing,honda,freed,86700,57390,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,2,2017,82
6919,honda freed hybrid 1.5a g honda sensing,honda,freed,98800,39000,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,82
7634,honda freed hybrid 1.5a g honda sensing,honda,freed,81200,50621,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2016,82
8019,honda freed hybrid 1.5a g honda sensing,honda,freed,101000,39401,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2019,82
8326,honda freed hybrid 1.5a g honda sensing,honda,freed,85600,57390,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,82
8501,honda freed hybrid 1.5a g honda sensing,honda,freed,82300,51000,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,3,2017,82
9544,honda freed hybrid 1.5a g honda sensing,honda,freed,127400,56001,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2021,82
9694,honda freed hybrid 1.5a g honda sensing,honda,freed,109800,38602,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2019,82
11918,honda freed hybrid 1.5a g honda sensing,honda,freed,87800,57501,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,82
13700,honda freed hybrid 1.5a g honda sensing,honda,freed,96600,44000,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,2,2017,82
14582,honda freed hybrid 1.5a g honda sensing,honda,freed,100100,31307,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,2,2018,82
14609,toyota sienta hybrid 1.5a x led,toyota,sienta,102100,26667,101,toyota sienta hybrid,1.5 x 7`seater ,112000,1,2019,82
223,toyota sienta hybrid 1.5a x,toyota,sienta,98800,31210,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
1933,toyota sienta hybrid 1.5a x,toyota,sienta,101100,30000,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
2169,toyota sienta hybrid 1.5a x,toyota,sienta,83400,38941,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,2,2018,82
3268,toyota sienta hybrid 1.5a x,toyota,sienta,112000,47821,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
4085,toyota sienta hybrid 1.5a x,toyota,sienta,84900,42900,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2017,82
4454,toyota sienta hybrid 1.5a x,toyota,sienta,98800,31917,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
6123,toyota sienta hybrid 1.5a x,toyota,sienta,79000,46791,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2016,82
6978,toyota sienta hybrid 1.5a x,toyota,sienta,100000,26667,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
8678,toyota sienta hybrid 1.5a x,toyota,sienta,87800,38700,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2018,82
9634,toyota sienta hybrid 1.5a x,toyota,sienta,82400,46778,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2017,82
10549,toyota sienta hybrid 1.5a x,toyota,sienta,100600,30000,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
10691,toyota sienta hybrid 1.5a x,toyota,sienta,79000,36001,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,2,2017,82
11209,toyota sienta hybrid 1.5a x,toyota,sienta,98800,30000,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
11814,toyota sienta hybrid 1.5a x,toyota,sienta,98800,33301,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
12729,toyota sienta hybrid 1.5a x,toyota,sienta,98800,26667,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
13741,toyota sienta hybrid 1.5a x,toyota,sienta,109800,41001,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
14241,toyota sienta hybrid 1.5a x,toyota,sienta,64400,52503,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,4,2016,82
14875,toyota sienta hybrid 1.5a x,toyota,sienta,98100,30000,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,1,2019,82
15280,toyota sienta hybrid 1.5a x,toyota,sienta,77900,36001,102,toyota sienta hybrid,1.5 x led 7`seater ,114000,2,2017,82
2050,kia sorento diesel 2.2a gt tech pack,kia,sorento,208800,46790,132,kia sorento diesel,2.2 sx tech pack 7`seater ,206999,1,2020,82
3925,kia sorento diesel 2.2a gt tech pack,kia,sorento,212100,41101,132,kia sorento diesel,2.2 sx tech pack 7`seater ,206999,1,2020,82
3737,kia sorento diesel 2.2a sx tech pack,kia,sorento,191200,41101,133,kia sorento diesel,2.2 gt tech pack 7`seater ,226999,1,2020,82
4488,mercedes-benz e-class e53 mild hybrid amg 4matic premium plus,mercedes-benz,amg,348700,37109,164,mercedes`benz glc`class mild hybrid,glc300 amg line 4matic premium plus ,277000,1,2019,82
13878,mercedes-benz e-class e53 mild hybrid amg 4matic premium plus,mercedes-benz,amg,386100,40512,164,mercedes`benz glc`class mild hybrid,glc300 amg line 4matic premium plus ,277000,2,2018,82
3103,bmw 4 series 428i coupe sport sunroof,bmw,428i,123200,57885,165,bmw 4 series coupe,420i m sport ,272888,3,2013,82
6183,bmw 4 series 420i convertible sport,bmw,420i,112000,79500,165,bmw 4 series coupe,420i m sport ,272888,2,2014,82
15308,bmw 4 series 428i coupe sport sunroof,bmw,428i,107700,67304,165,bmw 4 series coupe,420i m sport ,272888,2,2013,82
12846,bmw 4 series 430i coupe m-sport,bmw,430i,185900,35001,166,bmw 4 series coupe,430i m sport pro ,336888,1,2017,82
2646,volkswagen golf 1.4a tsi highline,volkswagen,golf,107800,26667,181,volkswagen touran,1.4 tsi dsg highline ,179900,1,2019,82
5764,volkswagen golf 1.4a tsi highline,volkswagen,golf,103200,26170,181,volkswagen touran,1.4 tsi dsg highline ,179900,2,2018,82
13335,volkswagen golf 1.4a tsi r-line highline,volkswagen,golf,128700,41001,181,volkswagen touran,1.4 tsi dsg highline ,179900,1,2020,82
842,volkswagen touran sport 1.4a tsi ,volkswagen,touran,60500,26175,182,volkswagen touran,1.4 tsi dsg r`line ,189900,3,2009,82
4525,volkswagen tiguan 1.4a tsi bmt r-line,volkswagen,tiguan,77900,50089,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2015,82
5214,volkswagen tiguan 1.4a tsi bmt r-line,volkswagen,tiguan,78100,46970,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2015,82
6005,volkswagen tiguan 1.4a tsi bmt r-line,volkswagen,tiguan,77900,46970,182,volkswagen touran,1.4 tsi dsg r`line ,189900,2,2015,82
7978,volkswagen touran sport 1.4a tsi,volkswagen,touran,24100,48006,182,volkswagen touran,1.4 tsi dsg r`line ,189900,4,2011,82
8354,volkswagen tiguan 1.4a tsi highline,volkswagen,tiguan,160600,51900,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2020,82
9677,volkswagen tiguan 1.4a tsi highline,volkswagen,tiguan,104500,47501,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2017,82
9679,volkswagen tiguan 1.4a tsi highline,volkswagen,tiguan,105600,53001,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2017,82
11076,volkswagen tiguan 1.4a tsi highline,volkswagen,tiguan,105400,47501,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2017,82
12331,volkswagen touran sport 1.4a tsi ,volkswagen,touran,69100,45272,182,volkswagen touran,1.4 tsi dsg r`line ,189900,3,2011,82
14358,volkswagen tiguan 1.4a tsi bmt r-line,volkswagen,tiguan,84700,51109,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2016,82
14777,volkswagen tiguan 1.4a tsi highline,volkswagen,tiguan,162600,51900,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2020,82
15344,volkswagen tiguan 1.4a tsi bmt r-line,volkswagen,tiguan,81200,56000,182,volkswagen touran,1.4 tsi dsg r`line ,189900,1,2016,82
4150,volkswagen golf 1.4a tsi r-line sunroof,volkswagen,golf,74600,51010,183,volkswagen touran,1.4 tsi dsg r`line sunroof ,195400,1,2016,82
12968,volkswagen golf 1.4a tsi r-line sunroof,volkswagen,golf,81200,55501,183,volkswagen touran,1.4 tsi dsg r`line sunroof ,195400,1,2016,82
2159,toyota alphard 2.5a x 8-seater,toyota,alphard,173800,40009,189,toyota alphard hybrid,2.5 x 7`seater ,230000,1,2019,82
2825,toyota alphard 2.5a x 8-seater,toyota,alphard,222200,47806,189,toyota alphard hybrid,2.5 x 7`seater ,230000,1,2020,82
13856,toyota alphard 2.5a x 8-seater,toyota,alphard,183500,37109,189,toyota alphard hybrid,2.5 x 7`seater ,230000,1,2019,82
636,honda freed 1.5a g ,honda,freed,25900,14920,196,honda freed,1.5 g 7`seater  ,121000,6,2008,82
702,honda freed 1.5a g,honda,freed,96600,25556,196,honda freed,1.5 g 7`seater  ,121000,1,2018,82
706,honda freed 1.5a g ,honda,freed,58100,27571,196,honda freed,1.5 g 7`seater  ,121000,3,2008,82
1941,honda freed 1.5a g,honda,freed,98800,28457,196,honda freed,1.5 g 7`seater  ,121000,1,2018,82
1948,honda freed 1.5a g ,honda,freed,28400,13943,196,honda freed,1.5 g 7`seater  ,121000,5,2008,82
3064,honda freed 1.5a g ,honda,freed,28600,13943,196,honda freed,1.5 g 7`seater  ,121000,4,2008,82
6809,honda freed 1.5a g,honda,freed,128700,45189,196,honda freed,1.5 g 7`seater  ,121000,1,2021,82
7862,honda freed 1.5a g ,honda,freed,60300,25525,196,honda freed,1.5 g 7`seater  ,121000,3,2008,82
9209,honda freed 1.5a g ,honda,freed,53700,27571,196,honda freed,1.5 g 7`seater  ,121000,3,2008,82
9517,honda freed 1.5a g ,honda,freed,63600,31976,196,honda freed,1.5 g 7`seater  ,121000,4,2008,82
9571,honda freed 1.5a g ,honda,freed,60600,31976,196,honda freed,1.5 g 7`seater  ,121000,4,2008,82
9787,honda freed 1.5a g ,honda,freed,60300,26175,196,honda freed,1.5 g 7`seater  ,121000,3,2008,82
9800,honda freed 1.5a g,honda,freed,118800,45189,196,honda freed,1.5 g 7`seater  ,121000,1,2019,82
11405,honda freed 1.5a g,honda,freed,97700,33199,196,honda freed,1.5 g 7`seater  ,121000,1,2018,82
11697,honda freed 1.5a g,honda,freed,107600,28589,196,honda freed,1.5 g 7`seater  ,121000,1,2019,82
12096,honda freed 1.5a g ,honda,freed,28400,14743,196,honda freed,1.5 g 7`seater  ,121000,3,2008,82
14006,honda freed 1.5a g ,honda,freed,31700,16184,196,honda freed,1.5 g 7`seater  ,121000,2,2008,82
14447,honda freed 1.5a g ,honda,freed,30600,14743,196,honda freed,1.5 g 7`seater  ,121000,3,2008,82
14794,honda freed 1.5a g ,honda,freed,30600,14664,196,honda freed,1.5 g 7`seater  ,121000,4,2008,82
14850,honda freed 1.5a g ,honda,freed,22600,15142,196,honda freed,1.5 g 7`seater  ,121000,2,2008,82
15027,honda freed 1.5a g,honda,freed,113100,35990,196,honda freed,1.5 g 7`seater  ,121000,1,2019,82
15373,honda freed 1.5a g ,honda,freed,35000,16438,196,honda freed,1.5 g 7`seater  ,121000,3,2008,82
40,honda vezel hybrid 1.5a z,honda,vezel,64700,57010,200,honda vezel hybrid,1.5 x [2018] ,152000,2,2016,82
2763,honda vezel hybrid 1.5a z,honda,vezel,60300,55001,200,honda vezel hybrid,1.5 x [2018] ,152000,2,2015,82
13503,honda vezel hybrid 1.5a z,honda,vezel,64700,58109,200,honda vezel hybrid,1.5 x [2018] ,152000,1,2015,82
10562,toyota gr supra 2.0a sz-r,toyota,gr,256100,45510,217,toyota gr supra,3,237888,1,2019,82
12487,toyota gr supra 2.0a sz-r,toyota,gr,231000,30012,217,toyota gr supra,3,237888,2,2019,82
1329,lamborghini urus,lamborghini,urus,888600,32900,218,lamborghini urus,4.0 v8 ,798000,1,2018,82
1456,lamborghini urus,lamborghini,urus,888800,32552,218,lamborghini urus,4.0 v8 ,798000,2,2018,82
7225,lamborghini urus,lamborghini,urus,858900,37912,218,lamborghini urus,4.0 v8 ,798000,2,2019,82
7453,lamborghini urus,lamborghini,urus,858000,33420,218,lamborghini urus,4.0 v8 ,798000,2,2018,82
8303,lamborghini urus,lamborghini,urus,836000,32000,218,lamborghini urus,4.0 v8 ,798000,3,2018,82
11241,lamborghini urus,lamborghini,urus,819500,52410,218,lamborghini urus,4.0 v8 ,798000,2,2019,82
1070,mercedes-benz gle-class gle53 coupe amg 4matic premium plus,mercedes-benz,amg,497000,46790,223,mercedes`benz glc`class,glc43 amg 4matic premium plus ,373000,1,2021,82
2911,mercedes-benz g-class g63 amg 4matic premium plus,mercedes-benz,amg,724700,52309,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2020,82
14889,mercedes-benz glc-class glc43 coupe amg 4matic premium plus,mercedes-benz,amg,399300,58001,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2020,82
3234,porsche 911 carrera s coupe 3.0a pdk,porsche,911,477200,48209,228,porsche 911,carrera s 3.0 ,563000,1,2017,82
3365,porsche 911 carrera s coupe 3.0a pdk,porsche,911,668800,62000,228,porsche 911,carrera s 3.0 ,563000,1,2020,82
4475,porsche 911 carrera s coupe 3.0a pdk,porsche,911,668800,40009,228,porsche 911,carrera s 3.0 ,563000,1,2019,82
7408,porsche 911 carrera s coupe 3.0a pdk,porsche,911,603700,50100,228,porsche 911,carrera s 3.0 ,563000,1,2020,82
9417,porsche 911 carrera s coupe 3.0a pdk,porsche,911,674200,58089,228,porsche 911,carrera s 3.0 ,563000,1,2020,82
11653,porsche 911 carrera s coupe 3.0a pdk,porsche,911,675400,46790,228,porsche 911,carrera s 3.0 ,563000,1,2020,82
12621,porsche 911 carrera s cabriolet 3.0a,porsche,911,746800,61190,228,porsche 911,carrera s 3.0 ,563000,1,2020,82
12881,porsche 911 carrera s coupe 3.0a pdk,porsche,911,658700,36000,228,porsche 911,carrera s 3.0 ,563000,1,2020,82
13126,porsche 911 carrera 4s 3.0a pdk,porsche,911,716000,49001,228,porsche 911,carrera s 3.0 ,563000,1,2019,82
4409,porsche 911 carrera 4s coupe 3.0a pdk,porsche,911,702900,46002,229,porsche 911,carrera s pdk 3.0 ,566000,1,2020,82
3234,porsche 911 carrera s coupe 3.0a pdk,porsche,911,477200,48209,230,porsche 911,carrera 4s pdk 3.0 ,597000,1,2017,82
3365,porsche 911 carrera s coupe 3.0a pdk,porsche,911,668800,62000,230,porsche 911,carrera 4s pdk 3.0 ,597000,1,2020,82
4475,porsche 911 carrera s coupe 3.0a pdk,porsche,911,668800,40009,230,porsche 911,carrera 4s pdk 3.0 ,597000,1,2019,82
7408,porsche 911 carrera s coupe 3.0a pdk,porsche,911,603700,50100,230,porsche 911,carrera 4s pdk 3.0 ,597000,1,2020,82
9417,porsche 911 carrera s coupe 3.0a pdk,porsche,911,674200,58089,230,porsche 911,carrera 4s pdk 3.0 ,597000,1,2020,82
10087,porsche 911 carrera 4s cabriolet 3.8a pdk ,porsche,911,295700,34935,230,porsche 911,carrera 4s pdk 3.0 ,597000,3,2010,82
11653,porsche 911 carrera s coupe 3.0a pdk,porsche,911,675400,46790,230,porsche 911,carrera 4s pdk 3.0 ,597000,1,2020,82
12881,porsche 911 carrera s coupe 3.0a pdk,porsche,911,658700,36000,230,porsche 911,carrera 4s pdk 3.0 ,597000,1,2020,82
4409,porsche 911 carrera 4s coupe 3.0a pdk,porsche,911,702900,46002,231,porsche 911,carrera gts pdk 3.0 ,693000,1,2020,82
8987,porsche 911 carrera gts cabriolet 3.8a pdk ,porsche,911,357500,49716,231,porsche 911,carrera gts pdk 3.0 ,693000,3,2011,82
136,toyota corolla axio 1.5a x ,toyota,corolla,22900,12763,235,toyota corolla axio hybrid,1.5,110000,4,2008,82
375,toyota corolla axio 1.5m x ,toyota,corolla,14100,19096,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
543,toyota corolla axio 1.5a x ,toyota,corolla,51200,30512,235,toyota corolla axio hybrid,1.5,110000,2,2008,82
1097,toyota corolla axio 1.5a x ,toyota,corolla,17400,14835,235,toyota corolla axio hybrid,1.5,110000,2,2008,82
1393,toyota corolla axio 1.5a x ,toyota,corolla,20700,12763,235,toyota corolla axio hybrid,1.5,110000,6,2008,82
1537,toyota corolla axio 1.5a x ,toyota,corolla,16900,15142,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
1704,toyota corolla axio 1.5a x ,toyota,corolla,17900,19107,235,toyota corolla axio hybrid,1.5,110000,2,2008,82
3617,toyota corolla axio 1.5a x ,toyota,corolla,18200,15142,235,toyota corolla axio hybrid,1.5,110000,4,2008,82
3916,toyota corolla axio 1.5a x,toyota,corolla,58100,50951,235,toyota corolla axio hybrid,1.5,110000,1,2016,82
